question_id,passage_id
6311,"[""B4102654"", ""B4100902"", ""B4112501"", ""B4113080"", ""B4118340"", ""B4106243"", ""B4100097"", ""B4099096"", ""B4096318"", ""B4106082""]"
6312,"[""B4101687"", ""Q14524064"", ""Q1160546"", ""B4099016"", ""B4081237"", ""B4093854"", ""B4088129"", ""B4093113"", ""B4115982"", ""B4117251""]"
6313,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
6314,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
6315,"[""B4100998"", ""B4099096"", ""Q1211272"", ""B4112154"", ""B4100902"", ""B4098150"", ""B4112501"", ""B4096957"", ""B4118340"", ""B4114455""]"
6316,"[""B4096061"", ""B4109784"", ""B4100902"", ""B4083437"", ""B4112501"", ""A22311"", ""B4096297"", ""B4113080"", ""B4102654"", ""B4118340""]"
6317,"[""B4113961"", ""B4082749"", ""B4090923"", ""B4099619"", ""B4084461"", ""B4102226"", ""B4086241"", ""B4107106"", ""B4088132"", ""B4097838""]"
6318,"[""B4090623"", ""B4080808"", ""B4105906"", ""B4098888"", ""B4110407"", ""B4106485"", ""B4109474"", ""B4095969"", ""B4102373"", ""B4102654""]"
6319,"[""B4117979"", ""B4104258"", ""B4087769"", ""B4112194"", ""Q707806"", ""B4113166"", ""B4114004"", ""B4104175"", ""B4097642"", ""B4080762""]"
6320,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
6321,"[""B4113961"", ""B4082749"", ""B4090923"", ""B4099619"", ""B4084461"", ""B4102226"", ""B4086241"", ""B4107106"", ""B4088132"", ""B4097838""]"
6322,"[""B4100902"", ""B4083437"", ""B4112501"", ""B4096297"", ""B4113080"", ""A22311"", ""B4102654"", ""B4118340"", ""B4106082"", ""B4096318""]"
6323,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
6324,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
6325,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
6326,"[""B4090623"", ""B4080808"", ""B4105906"", ""B4098888"", ""B4110407"", ""B4102654"", ""B4100902"", ""B4099096"", ""B4112501"", ""B4113080""]"
6327,"[""B4093028"", ""B4089924"", ""Q26337"", ""B4081554"", ""B4085771"", ""B4097368"", ""Q161829"", ""B4085410"", ""Q647175"", ""B4083319""]"
6328,"[""B4104580"", ""B4114089"", ""B4100998"", ""B4099096"", ""Q1211272"", ""B4112154"", ""B4100902"", ""B4098150"", ""B4112501"", ""B4096957""]"
6329,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
6330,"[""B4099096"", ""B4102654"", ""B4100902"", ""B4112501"", ""Q60960"", ""B4085562"", ""B4113080"", ""Q246123"", ""B4118340"", ""B4095487""]"
6331,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
6332,"[""B4113961"", ""B4082749"", ""B4090923"", ""B4099619"", ""B4084461"", ""B4102226"", ""B4086241"", ""B4107106"", ""B4088132"", ""B4097838""]"
6333,"[""B4093926"", ""B4116472"", ""B4099270"", ""B4113480"", ""B4119964"", ""B4110748"", ""B4116292"", ""B4101189"", ""B4118735"", ""B4089091""]"
6334,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
6335,"[""B4102654"", ""B4100902"", ""B4112501"", ""B4113080"", ""B4118340"", ""B4106243"", ""B4099096"", ""B4114050"", ""B4096318"", ""Q877806""]"
6336,"[""B4100998"", ""B4102654"", ""B4099096"", ""B4100902"", ""B4112501"", ""Q1211272"", ""B4100939"", ""B4098150"", ""B4096957"", ""B4113080""]"
6337,"[""B4087837"", ""B4103627"", ""B4092967"", ""B4090773"", ""B4092256"", ""B4081995"", ""B4100414"", ""B4107304"", ""B4087799"", ""B4118766""]"
6338,"[""B4113961"", ""B4082749"", ""B4090923"", ""B4099619"", ""B4084461"", ""B4102226"", ""B4086241"", ""B4107106"", ""B4088132"", ""B4097838""]"
6339,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
6340,"[""B4101687"", ""Q14524064"", ""Q1160546"", ""B4099016"", ""B4081237"", ""B4093854"", ""B4088129"", ""B4093113"", ""B4115982"", ""B4117251""]"
6341,"[""B4119490"", ""A15356"", ""B4118606"", ""B4118974"", ""B4082071"", ""B4100902"", ""B4083437"", ""B4112501"", ""A22311"", ""B4096297""]"
6342,"[""B4100998"", ""B4102654"", ""B4099096"", ""B4100902"", ""B4112501"", ""Q1211272"", ""B4100939"", ""B4098150"", ""B4096957"", ""B4113080""]"
6343,"[""B4094053"", ""Q301239"", ""Q385764"", ""A13879"", ""B4107845"", ""B4084001"", ""B4102715"", ""B4106481"", ""B4097490"", ""B4084051""]"
6344,"[""B4099096"", ""B4102654"", ""B4100902"", ""B4112501"", ""Q60960"", ""B4085562"", ""B4113080"", ""Q246123"", ""B4118340"", ""B4095487""]"
6345,"[""B4090623"", ""B4080808"", ""B4105906"", ""B4098888"", ""B4110407"", ""B4102654"", ""B4100902"", ""B4112501"", ""B4113080"", ""B4118340""]"
6346,"[""B4087837"", ""B4103627"", ""B4092967"", ""B4090773"", ""B4092256"", ""B4081995"", ""B4100414"", ""B4107304"", ""B4087799"", ""B4118766""]"
6347,"[""B4100998"", ""B4099096"", ""Q1211272"", ""B4112154"", ""B4100902"", ""B4098150"", ""B4112501"", ""B4096957"", ""B4118340"", ""B4114455""]"
6348,"[""B4100902"", ""B4083437"", ""B4112501"", ""B4096297"", ""B4113080"", ""A22311"", ""B4102654"", ""B4118340"", ""B4106082"", ""B4096318""]"
6349,"[""B4113961"", ""B4082749"", ""B4090923"", ""B4099619"", ""B4084461"", ""B4102226"", ""B4086241"", ""B4107106"", ""B4088132"", ""B4097838""]"
6350,"[""B4107444"", ""B4119058"", ""B4108425"", ""B4105826"", ""A33538"", ""B4110040"", ""B4083970"", ""A20474"", ""B4108077"", ""B4111805""]"
6351,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
6352,"[""B4090623"", ""B4080808"", ""B4105906"", ""B4098888"", ""B4110407"", ""B4100998"", ""B4102654"", ""B4099096"", ""B4100902"", ""B4112501""]"
6353,"[""B4100998"", ""B4102654"", ""B4099096"", ""B4100902"", ""B4112501"", ""Q1211272"", ""B4100939"", ""B4098150"", ""B4096957"", ""B4113080""]"
6354,"[""B4102654"", ""B4100902"", ""B4112501"", ""B4113080"", ""B4118340"", ""B4106243"", ""B4099096"", ""B4114050"", ""B4096318"", ""Q877806""]"
6355,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
6356,"[""B4105346"", ""B4099096"", ""B4102654"", ""B4100902"", ""B4112501"", ""Q60960"", ""B4085562"", ""B4113080"", ""Q246123"", ""B4118340""]"
6357,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
6358,"[""B4119801"", ""B4085467"", ""B4102311"", ""B4116964"", ""B4111261"", ""B4108710"", ""B4095823"", ""B4108026"", ""B4100343"", ""B4087416""]"
6359,"[""B4100902"", ""B4083437"", ""B4112501"", ""B4096297"", ""B4113080"", ""A22311"", ""B4102654"", ""B4118340"", ""B4106082"", ""B4096318""]"
6360,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
6361,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
6362,"[""B4102654"", ""B4100902"", ""B4112501"", ""B4113080"", ""B4118340"", ""B4106243"", ""B4099096"", ""B4114050"", ""B4096318"", ""Q877806""]"
6363,"[""B4113961"", ""B4082749"", ""B4090923"", ""B4099619"", ""B4084461"", ""B4102226"", ""B4086241"", ""B4107106"", ""B4088132"", ""B4097838""]"
6364,"[""B4100998"", ""B4099096"", ""Q1211272"", ""B4112154"", ""B4100902"", ""B4098150"", ""B4112501"", ""B4096957"", ""B4118340"", ""B4114455""]"
6365,"[""B4102654"", ""B4100902"", ""B4099096"", ""B4112501"", ""B4113080"", ""B4118340"", ""B4096318"", ""B4106243"", ""B4102705"", ""B4106082""]"
6366,"[""B4087837"", ""B4103627"", ""B4092967"", ""B4090773"", ""B4081995"", ""B4092256"", ""B4100414"", ""B4107304"", ""B4087799"", ""B4118766""]"
6367,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
6368,"[""B4100902"", ""B4083437"", ""B4112501"", ""B4096297"", ""B4113080"", ""A22311"", ""B4102654"", ""B4118340"", ""B4106082"", ""B4096318""]"
6369,"[""B4100998"", ""B4099096"", ""Q1211272"", ""B4112154"", ""B4100902"", ""B4098150"", ""B4112501"", ""B4096957"", ""B4118340"", ""B4114455""]"
6370,"[""B4090623"", ""B4080808"", ""B4105906"", ""B4098888"", ""B4110407"", ""B4100998"", ""B4102654"", ""B4099096"", ""B4100902"", ""B4112501""]"
6371,"[""B4106485"", ""B4109474"", ""B4095969"", ""B4102373"", ""B4102654"", ""B4104918"", ""B4092120"", ""B4108383"", ""B4092700"", ""B4112501""]"
6372,"[""B4101687"", ""Q14524064"", ""Q1160546"", ""B4099016"", ""B4081237"", ""B4093854"", ""B4088129"", ""B4093113"", ""B4115982"", ""B4117251""]"
6373,"[""Q973320"", ""Q945114"", ""Q2889018"", ""B4100998"", ""B4099096"", ""Q1211272"", ""B4112154"", ""B4100902"", ""B4098150"", ""B4112501""]"
6374,"[""B4112284"", ""B4092929"", ""B4109469"", ""Q1646736"", ""B4116622"", ""B4112910"", ""B4103752"", ""B4119736"", ""B4104673"", ""B4103244""]"
6375,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
6376,"[""B4100998"", ""B4102654"", ""B4099096"", ""B4100902"", ""B4112501"", ""Q1211272"", ""B4100939"", ""B4098150"", ""B4096957"", ""B4113080""]"
6377,"[""B4102654"", ""B4100902"", ""B4099096"", ""B4112501"", ""B4113080"", ""B4118340"", ""B4096318"", ""B4106243"", ""B4102705"", ""B4106082""]"
6378,"[""B4106485"", ""B4109474"", ""B4095969"", ""B4102373"", ""B4102654"", ""B4104918"", ""B4092120"", ""B4108383"", ""B4092700"", ""B4112501""]"
6379,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
6380,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
6381,"[""B4100902"", ""B4083437"", ""B4112501"", ""B4096297"", ""B4113080"", ""A22311"", ""B4102654"", ""B4118340"", ""B4106082"", ""B4096318""]"
6382,"[""B4106485"", ""B4109474"", ""B4095969"", ""B4102373"", ""B4102654"", ""B4104918"", ""B4092120"", ""B4108383"", ""B4092700"", ""B4112501""]"
6383,"[""B4090623"", ""B4080808"", ""B4098888"", ""B4105906"", ""B4110407"", ""B4100998"", ""B4099096"", ""Q1211272"", ""B4112154"", ""B4100902""]"
6384,"[""B4087837"", ""B4103627"", ""B4092967"", ""B4090773"", ""B4092256"", ""B4081995"", ""B4100414"", ""B4107304"", ""B4087799"", ""B4118766""]"
6385,"[""B4106485"", ""B4109474"", ""B4095969"", ""B4102373"", ""B4102654"", ""B4104918"", ""B4092120"", ""B4108383"", ""B4092700"", ""B4112501""]"
6386,"[""B4101687"", ""Q14524064"", ""Q1160546"", ""B4099016"", ""B4081237"", ""B4093854"", ""B4088129"", ""B4093113"", ""B4115982"", ""B4117251""]"
6387,"[""B4090623"", ""B4080808"", ""B4105906"", ""B4098888"", ""B4110407"", ""B4100998"", ""B4102654"", ""B4099096"", ""B4100902"", ""B4112501""]"
6388,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
6389,"[""B4094053"", ""Q301239"", ""Q385764"", ""A13879"", ""B4107845"", ""B4084001"", ""B4102715"", ""B4106481"", ""B4097490"", ""B4084051""]"
6390,"[""B4087837"", ""B4103627"", ""B4092967"", ""B4090773"", ""B4092256"", ""B4081995"", ""B4100414"", ""B4107304"", ""B4087799"", ""B4118766""]"
6391,"[""B4100998"", ""B4099096"", ""Q1211272"", ""B4112154"", ""B4100902"", ""B4098150"", ""B4112501"", ""B4096957"", ""B4118340"", ""B4114455""]"
6392,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
6393,"[""B4087837"", ""B4103627"", ""B4092967"", ""B4090773"", ""B4092256"", ""B4081995"", ""B4100414"", ""B4107304"", ""B4087799"", ""B4118766""]"
6394,"[""B4093926"", ""B4116472"", ""B4099270"", ""B4113480"", ""B4119964"", ""B4110748"", ""B4116292"", ""B4101189"", ""B4118735"", ""B4089091""]"
6395,"[""B4098573"", ""Q168366"", ""B4102654"", ""B4100902"", ""B4099096"", ""B4112501"", ""B4113080"", ""B4118340"", ""B4096318"", ""B4106243""]"
6396,"[""B4099096"", ""B4102654"", ""B4100902"", ""B4112501"", ""Q60960"", ""B4085562"", ""B4113080"", ""Q246123"", ""B4118340"", ""B4095487""]"
6397,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
6398,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
6399,"[""B4113961"", ""B4082749"", ""B4090923"", ""B4099619"", ""B4084461"", ""B4102226"", ""B4086241"", ""B4107106"", ""B4088132"", ""B4097838""]"
6400,"[""B4102654"", ""B4100902"", ""B4099096"", ""B4112501"", ""B4113080"", ""B4118340"", ""B4096318"", ""B4106243"", ""B4102705"", ""B4106082""]"
6401,"[""B4102654"", ""B4100902"", ""B4099096"", ""B4112501"", ""B4113080"", ""B4118340"", ""B4096318"", ""B4106243"", ""B4102705"", ""B4106082""]"
6402,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
6403,"[""B4087837"", ""B4103627"", ""B4092967"", ""B4090773"", ""B4092256"", ""B4081995"", ""B4100414"", ""B4107304"", ""B4087799"", ""B4118766""]"
6404,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
6405,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
6406,"[""B4090623"", ""B4080808"", ""B4105906"", ""B4098888"", ""B4110407"", ""B4102654"", ""B4100902"", ""B4112501"", ""B4113080"", ""B4118340""]"
6407,"[""B4086318"", ""B4102111"", ""B4104696"", ""B4105343"", ""B4082125"", ""B4119613"", ""B4108007"", ""B4089177"", ""B4097085"", ""B4114788""]"
6408,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
6409,"[""B4106485"", ""B4109474"", ""B4095969"", ""B4102373"", ""B4102654"", ""B4104918"", ""B4092120"", ""B4108383"", ""B4092700"", ""B4112501""]"
6410,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
6411,"[""B4102654"", ""B4100902"", ""B4099096"", ""B4112501"", ""B4113080"", ""B4118340"", ""B4096318"", ""B4106243"", ""B4102705"", ""Q877806""]"
6412,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
6413,"[""B4102654"", ""B4100902"", ""B4099096"", ""B4112501"", ""B4113080"", ""B4118340"", ""B4096318"", ""B4106243"", ""B4102705"", ""B4106082""]"
6414,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
10000,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10001,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10002,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10003,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10004,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10005,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10006,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10007,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10008,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10009,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10010,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10011,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10012,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10013,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10014,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10015,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10016,"[""0"", ""2"", ""3"", ""6"", ""8""]"
10017,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10018,"[""6"", ""3"", ""4"", ""5"", ""7""]"
10019,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10020,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10021,"[""0"", ""3"", ""5"", ""7"", ""8""]"
10022,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10023,"[""80"", ""22"", ""36"", ""46"", ""56""]"
10024,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10025,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10026,"[""103"", ""7"", ""24"", ""0"", ""1""]"
10027,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10028,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10029,"[""97"", ""53"", ""54"", ""4"", ""6""]"
10030,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10031,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10032,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10033,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10034,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10035,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10036,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10037,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10038,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10039,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10040,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10041,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10042,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10043,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10044,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10045,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10046,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10047,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10048,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10049,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10050,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10051,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10052,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10053,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10054,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10055,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10056,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10057,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10058,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10059,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10060,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10061,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10062,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10063,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10064,"[""20"", ""0"", ""1"", ""2"", ""3""]"
10065,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10066,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10067,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10068,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10069,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10070,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10071,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10072,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10073,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10074,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10075,"[""44"", ""0"", ""1"", ""2"", ""3""]"
10076,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10077,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10078,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10079,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10080,"[""14"", ""0"", ""1"", ""2"", ""3""]"
10081,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10082,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10083,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10084,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10085,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10086,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10087,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10088,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10089,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10090,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10091,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10092,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10093,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10094,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10095,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10096,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10097,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10098,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10099,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10100,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10101,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10102,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10103,"[""2"", ""0"", ""1"", ""3"", ""4""]"
10104,"[""0"", ""1"", ""3"", ""4"", ""5""]"
10105,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10106,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10107,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10108,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10109,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10110,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10111,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10112,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10113,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10114,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10115,"[""21"", ""0"", ""1"", ""2"", ""3""]"
10116,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10117,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10118,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10119,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10120,"[""0"", ""1"", ""3"", ""5"", ""6""]"
10121,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10122,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10123,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10124,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10125,"[""76"", ""0"", ""1"", ""2"", ""3""]"
10126,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10127,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10128,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10129,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10130,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10131,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10132,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10133,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10134,"[""0"", ""1"", ""2"", ""3"", ""4""]"
10135,"[""0"", ""1"", ""2"", ""3"", ""4""]"
